This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
201202,  16739.79,   8541.49,   3727.73,   1749.66,    472.13,  22257.91,  12398.52,  12453.28,   5394.74,   3512.56,   3907.67,   2323.72,   1231.54,    779.49,    311.54
201203,  19060.92,   6394.48,   4152.47,   1925.17,    534.36,  24587.43,  14511.71,   8172.62,   4763.16,   4832.85,   3496.99,   2183.06,   1691.92,    899.76,    332.86
201204,  18116.98,   7584.62,   3871.77,   2100.88,    512.73,  24020.92,  13436.33,   8488.06,   6727.92,   4611.31,   3166.51,   2481.36,   1760.15,    827.87,    344.93
201205,  18537.33,   7645.29,   3985.21,   1973.90,    581.05,  25053.77,  13091.23,   9971.63,   5311.11,   3542.31,   4317.71,   2744.86,   1360.03,    974.01,    368.42
201206,  16745.27,   7414.45,   3089.73,   2449.81,    460.40,  23823.26,  11332.69,   7429.59,   7217.72,   3985.75,   2292.60,   3616.75,   1437.30,    780.08,    299.76
201207,  18139.54,   7085.93,   4437.90,   1739.62,    472.70,  23396.14,  13883.64,   7888.94,   6232.98,   6178.10,   2909.97,   1930.54,   1581.26,    785.82,    325.54
201208,  18271.07,   7926.06,   3188.91,   1791.59,    505.72,  23252.21,  14353.45,   9064.92,   6965.10,   3837.76,   2657.65,   2319.48,   1321.93,    835.06,    325.38
201209,  19019.73,   7909.24,   3247.32,   1530.03,    528.43,  23198.87,  15575.81,  10384.88,   5620.43,   3489.16,   3017.84,   1945.67,   1116.11,    840.39,    348.42
201210,  18879.32,   8405.36,   3399.45,   1366.93,    572.67,  26102.22,  13189.27,   9014.64,   7726.49,   3501.25,   3311.19,   1727.11,   1053.49,    873.17,    371.95
201211,  18423.88,   7190.62,   4530.77,   1342.53,    532.47,  22948.49,  14440.89,   8513.04,   5687.65,   5787.98,   3179.46,   1640.93,   1080.12,    793.78,    374.84
201212,  18757.82,   7586.56,   4452.22,   1536.59,    508.74,  24222.47,  14020.03,   9267.41,   5953.58,   6558.27,   2442.21,   1778.40,   1325.51,    756.77,    384.10
201301,  18776.59,   7981.62,   4312.37,   1626.23,    563.64,  25231.16,  13299.04,   8858.24,   7133.20,   4080.37,   4508.77,   1726.53,   1522.90,    768.71,    440.81
201302,  19376.90,   8553.60,   4086.95,   2258.81,    889.77,  25647.16,  14273.98,   9741.74,   7539.66,   4999.57,   3214.69,   2802.79,   1805.52,   1708.84,    410.59
201303,  18922.21,   9178.91,   3778.70,   1904.25,    986.23,  22130.74,  16073.51,  11082.72,   7511.96,   4689.91,   2936.66,   2691.26,   1264.76,   2029.47,    437.15
201304,  17989.12,   9602.42,   4811.81,   2081.85,   1023.14,  23158.34,  13382.27,  12327.74,   6724.91,   6073.04,   3821.69,   2869.55,   1361.11,   2171.32,    431.02
201305,  16093.62,   9987.50,   5311.97,   2728.04,    666.18,  17529.69,  15108.89,  13359.72,   7129.39,   6210.65,   4540.87,   3788.23,   1714.17,   1013.28,    460.21
201306,  16187.59,   9943.61,   6202.45,   3116.41,    692.92,  18330.83,  14180.94,  10311.62,   9433.84,   6004.58,   6321.15,   3960.16,   2268.47,   1007.19,    489.62
201307,  17002.44,   9219.99,   6548.30,   2635.77,    648.63,  23179.33,  11272.28,  10472.95,   7995.19,   6567.10,   6534.05,   3087.56,   2253.69,    859.29,    518.92
201308,  20239.67,   8870.42,   5924.14,   2852.85,    864.83,  27353.94,  13540.16,  10363.46,   7604.29,   5987.49,   5845.95,   2833.58,   2861.24,   1093.89,    745.41
201309,  20882.09,   8703.61,   5175.30,   2729.31,    815.40,  31890.02,  10672.67,   8898.71,   8419.46,   5624.18,   4781.50,   2589.35,   2860.95,   1196.01,    578.40
201310,  20658.44,   8870.17,   4973.70,   2845.26,   1141.78,  29342.13,  11654.83,   9445.94,   8286.54,   6612.59,   3491.34,   2861.15,   2832.94,   2042.20,    633.41
201311,  20513.86,   8483.19,   5434.36,   3912.35,    862.75,  25903.67,  14676.36,   9055.81,   7888.07,   7511.10,   3731.65,   5334.67,   2651.48,   1503.68,    494.79
201312,  20919.49,   9637.93,   6979.25,   2655.56,    984.99,  27366.38,  13520.35,  11669.94,   7697.32,   8516.22,   5715.00,   2794.56,   2525.76,   1865.24,    549.63
201401,  23263.31,   9206.23,   5328.10,   3170.05,    954.56,  24706.99,  21660.77,   7143.79,  11011.43,   7544.45,   3580.60,   3129.21,   3208.62,   1582.61,    612.38
201402,  21009.99,   8832.30,   5732.69,   3469.16,   1020.47,  23565.55,  18713.70,  11584.01,   6125.47,   6722.84,   4861.10,   4781.71,   2131.63,   1415.57,    813.70
201403,  23184.69,  10034.71,   4419.10,   3206.37,   1082.01,  23149.09,  23218.40,   9133.81,  10905.65,   4848.54,   4014.08,   4569.63,   1909.32,   1649.39,    745.64
201404,  22313.20,   9719.84,   5952.59,   2549.78,    965.48,  23700.46,  20892.51,  11170.58,   8227.97,   7053.31,   4929.39,   3003.67,   2156.63,   1503.36,    686.18
201405,  21171.29,  10688.05,   4774.01,   3069.79,    781.58,  29263.02,  13352.37,  12934.41,   8626.66,   6027.77,   3487.74,   3109.02,   3037.42,   1017.32,    648.41
201406,  21985.53,  10185.22,   6178.21,   3101.92,    828.43,  30805.36,  13671.72,  11637.31,   8953.83,   8304.81,   3807.55,   4135.03,   2122.75,   1385.21,    494.35
201407,  23947.22,  10589.60,   5883.32,   3031.81,    896.82,  31948.55,  16843.91,  10287.56,  10850.80,   5204.61,   6572.83,   4223.30,   2073.67,   1356.77,    638.93
201408,  24599.23,   9420.82,   5270.05,   3128.22,    857.12,  33857.78,  16408.84,  13402.00,   5745.89,   6697.68,   3922.15,   3974.04,   2497.34,   1451.37,    548.93
201409,  22690.77,  10949.15,   4998.79,   3371.87,    903.16,  31728.57,  14298.53,  15436.04,   6719.46,   6458.18,   3883.47,   4563.72,   2289.44,   1262.83,    680.97
201410,  23153.20,   8827.65,   6127.29,   3188.56,    810.73,  32617.22,  13952.06,  11215.30,   6674.49,   7808.53,   4729.13,   3956.67,   2490.29,   1086.41,    629.54
201411,  23293.95,   8449.01,   6735.81,   3017.50,    770.49,  32397.31,  15838.67,   9271.67,   7671.42,   8140.17,   5519.56,   4211.27,   1968.87,   1175.03,    514.87
201412,  22509.85,  10125.65,   7097.37,   2694.36,    751.97,  29787.06,  16265.58,  11113.09,   9206.46,   6696.16,   7474.13,   4035.22,   1651.43,   1181.65,    470.02
201501,  22407.07,   9753.90,   7117.46,   2663.99,    846.31,  25852.46,  19321.98,  11477.70,   7974.40,   9681.60,   4695.34,   3733.58,   1820.50,   1426.99,    455.01
201502,  18818.86,   9810.03,   7496.77,   2573.17,   1041.27,  24275.66,  14168.79,  12204.36,   7403.43,  10920.14,   4113.91,   2687.49,   2462.20,   1971.29,    450.74
201503,  20690.96,   9746.27,   7169.61,   3073.28,    982.84,  25408.31,  16168.16,   9822.92,   9625.65,   9791.99,   4592.00,   3761.81,   2430.93,   1639.40,    477.46
201504,  19757.69,  10050.21,   7500.48,   2979.96,    805.28,  25022.00,  14588.78,  12077.47,   7715.37,   9934.71,   5214.83,   3448.97,   2469.79,   1131.15,    586.54
201505,  19930.82,  11360.19,   6014.64,   3534.44,    794.26,  24705.83,  14908.37,  12863.80,   9558.96,   7095.73,   4885.77,   4602.53,   2556.76,   1189.30,    542.44
201506,  20182.58,  13025.09,   5213.24,   4028.00,    738.97,  27932.69,  12759.56,  17717.63,   8957.49,   5832.12,   4585.31,   5374.36,   2801.55,   1097.18,    511.25
201507,  24245.74,   9933.32,   5565.34,   3539.39,    733.10,  28478.53,  20065.22,   9975.84,   9850.08,   6280.03,   4886.24,   4125.67,   2979.12,   1180.69,    482.42
201508,  26183.43,   9193.95,   5240.52,   3069.39,    865.53,  32586.75,  20790.16,  10571.51,   7988.58,   6262.17,   4183.07,   3398.55,   2814.74,   1517.12,    491.12
201509,  23311.70,   8589.66,   5959.68,   2923.46,    724.17,  32370.53,  15909.48,   9802.47,   7505.88,   7432.81,   4466.58,   3476.35,   2432.97,   1081.91,    436.45
201510,  21497.26,   8777.84,   6452.70,   2354.96,    582.82,  27597.90,  16298.41,   9030.81,   8517.78,   8021.85,   4877.60,   2411.35,   2299.75,    949.91,    308.61
201511,  22568.53,  10248.83,   6081.79,   2449.58,    659.47,  31966.58,  14775.99,  11218.75,   9180.39,   8845.74,   3701.19,   3197.79,   1856.66,   1007.41,    382.20
201512,  22274.04,  10990.96,   4944.00,   2487.96,    698.62,  29096.31,  15809.22,  12124.11,   9683.37,   6112.88,   3758.42,   3093.55,   2036.53,   1062.65,    419.85
201601,  21738.46,  10958.34,   4634.61,   2448.35,    608.19,  28173.97,  15976.12,  14841.42,   6860.16,   5840.14,   3487.83,   2876.24,   2098.43,    915.46,    370.72
201602,  21401.98,  10124.86,   3941.54,   2528.76,    589.29,  32343.11,  13163.45,  11844.84,   8388.77,   4304.59,   3571.29,   3753.36,   1532.73,    872.64,    377.19
201603,  21041.58,   8631.36,   4078.30,   2487.93,    582.20,  29152.07,  14602.52,  12318.29,   5719.73,   4647.94,   3427.58,   3550.03,   1491.66,    888.70,    346.11
201604,  21363.77,  10027.90,   4497.55,   2450.30,    594.71,  28681.04,  15559.47,  13727.42,   6870.48,   5547.78,   3457.62,   3539.19,   1634.85,    830.92,    395.31
201605,  22237.64,  10023.00,   4655.34,   1992.12,    639.37,  28152.45,  16187.94,  11947.84,   7925.00,   6553.45,   2688.77,   2116.57,   1885.27,    881.50,    419.41
201606,  23080.01,  10649.71,   5167.57,   2232.43,    646.35,  30767.44,  15755.44,  11366.39,   9809.76,   4965.55,   5360.41,   2796.61,   1840.82,   1019.47,    335.29
201607,  22837.34,   9665.25,   6001.02,   2267.08,    619.56,  29945.52,  15716.23,  11615.17,   7809.11,   7637.77,   4276.63,   2498.99,   2045.22,    988.89,    330.07
201608,  27279.32,   9909.35,   4675.30,   2552.49,    681.80,  36519.30,  19763.91,  11265.76,   8498.51,   5735.75,   3415.75,   3051.27,   2088.64,   1094.24,    410.68
201609,  28560.20,   9083.33,   4481.21,   2264.58,    658.40,  35724.93,  22081.23,   8655.67,   9316.81,   4587.85,   4351.05,   2306.21,   2212.22,   1080.46,    426.53
201610,  26720.24,   8428.32,   5613.88,   2566.81,    643.24,  38147.68,  17204.80,   9975.84,   7000.48,   6285.71,   4948.46,   2846.04,   2312.95,   1045.94,    435.31
201611,  23695.17,   9747.09,   4898.02,   2859.25,    647.09,  30288.72,  16445.12,  12787.45,   6882.62,   5018.31,   4781.70,   3187.94,   2583.21,   1103.56,    369.60
201612,  25512.18,   8705.11,   5191.32,   2835.44,    897.44,  31887.59,  19613.63,  11281.84,   6430.95,   5512.42,   4852.27,   3573.34,   2104.69,   1555.12,    539.41
201701,  29618.10,   8398.66,   5272.42,   2830.70,    859.24,  40115.54,  19601.95,   9671.79,   7344.56,   5503.53,   5039.65,   3967.14,   1936.60,   1405.94,    558.46
201702,  30450.44,  10386.44,   5639.61,   2969.94,    837.52,  41323.70,  20224.24,  13670.87,   7278.85,   6380.95,   4836.82,   3182.38,   2763.44,   1366.67,    570.77
201703,  32974.65,  10729.27,   5273.62,   2822.19,    813.03,  42725.65,  24080.01,  12958.73,   8482.83,   6676.08,   3948.28,   3340.13,   2356.31,   1412.29,    495.46
201704,  32430.87,  10845.05,   5123.69,   2640.19,    703.36,  41499.74,  25135.46,  15159.37,   7158.57,   6349.57,   3920.11,   2970.10,   2343.02,   1144.81,    490.58
201705,  37677.70,   9408.51,   4587.52,   2403.46,    688.61,  53733.54,  21676.20,  13193.22,   5783.11,   5575.26,   3669.15,   3152.94,   1760.35,   1284.59,    421.82
201706,  39828.05,   9131.16,   4073.88,   2262.29,    672.40,  48862.84,  32041.18,  10421.18,   7740.74,   4813.05,   3306.55,   2795.58,   1844.68,   1270.56,    353.99
201707,  36500.52,  10704.80,   4431.94,   2337.84,    722.41,  47512.93,  28049.14,  11978.54,   9425.61,   5563.54,   3317.05,   2856.86,   1849.11,   1291.31,    396.83
201708,  33160.80,  11693.53,   6271.17,   2583.09,    778.79,  42460.41,  24735.90,  12705.85,  10728.65,   7037.98,   5554.97,   2965.57,   2204.15,   1220.73,    523.49
201709,  32143.44,  13075.52,   5332.82,   2833.13,    608.14,  45014.75,  21633.85,  14460.76,  11664.88,   6101.91,   4590.31,   3079.07,   2554.07,   1026.77,    360.61
201710,  31243.29,  12762.08,   6307.37,   2779.49,    660.38,  46374.53,  17925.02,  13594.71,  11861.74,   6807.61,   5794.11,   3077.19,   2477.32,   1113.83,    415.52
201711,  29291.91,  14122.53,   7557.33,   3165.12,    721.04,  29966.97,  28678.51,  19060.57,   9768.76,   6872.29,   8124.12,   4099.75,   2246.73,   1415.93,    365.78
201712,  30772.99,  12277.04,   7613.15,   3974.31,    724.40,  33450.74,  28543.56,  15784.56,   9140.39,   7993.45,   7254.24,   5644.58,   2707.53,   1259.67,    467.41
201801,  32534.99,  10169.32,   9027.76,   3714.49,    800.36,  42112.94,  25270.36,  13027.83,   7586.30,  10704.94,   7506.86,   4470.54,   2998.26,   1382.30,    484.83
201802,  33202.48,  13628.07,   7725.89,   4411.39,    817.11,  42795.35,  24646.68,  16515.21,  10912.21,   7924.71,   7470.56,   5501.73,   3346.94,   1541.29,    487.53
201803,  29615.17,  13782.13,   7840.96,   3673.16,    838.48,  36276.86,  23043.10,  12187.37,  15246.26,   7940.66,   7629.81,   4405.11,   3071.85,   1416.00,    570.81
201804,  26045.60,  13575.47,   8971.62,   3524.76,    923.51,  29970.08,  21728.67,  15997.27,  11536.07,  10044.30,   7900.04,   4804.45,   2477.96,   1789.34,    516.50
201805,  22724.96,  16486.51,   8229.15,   4115.14,    885.36,  28024.25,  17269.16,  18079.04,  14871.83,  10083.35,   6636.96,   5740.50,   2649.42,   1521.94,    559.16
201806,  23322.82,  17371.30,   7774.90,   4519.66,    943.90,  23903.37,  22727.11,  13678.74,  20985.20,   8067.62,   7468.92,   5274.17,   3870.68,   1742.03,    528.04
201807,  24727.51,  14087.50,   9533.29,   3983.59,    943.99,  25207.26,  24082.42,  17877.26,  10348.73,  11532.45,   7282.67,   4152.46,   3811.36,   1683.05,    618.97
201808,  29079.15,  11694.01,   7834.38,   4262.07,   1402.36,  31875.16,  26093.59,  13975.79,   9178.78,   8100.90,   7525.35,   5369.15,   3135.14,   3172.69,    611.36
201809,  30282.03,  12328.41,   8822.06,   3724.29,   1254.67,  32462.21,  28259.45,  15464.61,   9511.33,  10604.07,   7088.88,   4102.43,   3346.15,   2616.93,    556.43
201810,  30247.66,  13883.04,   8613.08,   3134.25,   1284.69,  30128.09,  30393.25,  15658.73,  12253.34,  10802.70,   6358.82,   3317.39,   2959.01,   2760.45,    584.85
201811,  28053.00,  14032.04,   7663.07,   3018.88,    816.54,  34045.72,  21505.88,  11522.49,  16436.86,   9349.91,   5931.34,   3609.49,   2518.81,   1473.70,    539.78
201812,  27121.02,  16646.12,   6687.65,   2356.95,    886.99,  37103.54,  15360.78,  20848.45,  12723.27,   8055.55,   5262.02,   2932.11,   1877.64,   1321.55,    694.59
201901,  27039.51,  13886.88,   5921.64,   2069.44,    730.42,  34274.78,  19677.30,  14323.84,  13277.29,   8565.97,   3680.33,   2459.91,   1739.94,   1444.83,    416.59
201902,  27468.77,  14184.21,   9393.38,   3761.02,    857.33,  36509.47,  18633.84,  15791.05,  12405.60,  13079.08,   6099.47,   5661.65,   2078.92,   1627.52,    471.72
201903,  27949.74,  16947.92,   7467.98,   3856.50,    905.76,  37269.65,  18629.92,  14417.14,  19500.41,   8271.87,   6704.59,   4969.77,   2843.83,   1815.02,    484.83
201904,  28456.56,  16937.35,   7882.47,   3300.39,   1011.77,  40012.39,  17118.76,  15762.94,  17777.54,   7421.88,   8297.62,   4088.47,   2637.62,   1875.53,    630.31
201905,  32622.69,  13705.06,   7836.98,   3703.28,   1029.80,  34944.97,  30342.25,  14180.17,  13192.80,   7269.87,   8373.88,   5184.67,   2413.11,   1731.94,    735.03
201906,  29119.51,  12736.92,   8385.82,   3803.34,    717.75,  36850.88,  20974.63,  11448.02,  13918.53,   9204.35,   7560.66,   5533.39,   2317.00,   1005.88,    579.53
201907,  29157.44,  13222.28,  10097.19,   4211.02,    787.27,  35298.52,  22881.70,  14473.36,  11905.42,  13187.14,   6840.62,   6010.56,   2444.27,   1080.17,    620.88
201908,  26751.12,  16462.44,  10457.20,   3310.71,    771.49,  34242.48,  18386.34,  21767.02,  11850.53,  12139.98,   8924.97,   4184.58,   2587.50,   1301.18,    438.19
201909,  31143.47,  14096.81,   7188.68,   2984.62,    571.70,  36057.36,  25816.46,  14974.71,  13235.48,   7865.59,   6546.75,   3375.89,   2631.70,    897.88,    338.91
201910,  33457.86,  14601.08,   5356.48,   3008.12,    575.97,  34499.78,  32250.94,  12920.98,  16091.76,   5346.05,   5313.88,   4240.64,   2019.49,    865.51,    356.73
201911,  33899.08,  14412.29,   6802.25,   3046.73,    761.33,  41049.40,  26655.49,  16557.63,  12100.59,   6665.42,   6906.80,   3706.46,   2498.73,   1331.98,    349.75
201912,  32519.84,  15913.90,   6827.00,   3376.58,    781.19,  36976.23,  27839.70,  18568.04,  13467.92,   8439.41,   5494.52,   4587.82,   2300.99,   1330.21,    461.56
202001,  33004.58,  17146.73,   7976.04,   2975.35,    789.83,  37044.29,  28349.83,  19570.92,  14923.86,   9887.80,   6170.49,   3624.61,   2369.13,   1274.01,    577.12
202002,  31652.37,  16075.83,  10537.39,   3639.94,    726.99,  37593.13,  25347.85,  19334.37,  13123.28,  10568.08,  10423.36,   5053.08,   2284.27,   1436.31,    444.89
202003,  31192.17,  12476.56,   8553.42,   3711.72,    743.73,  31991.03,  30078.67,  15392.42,   9688.62,  12268.92,   5014.62,   5105.40,   2475.56,   1108.46,    564.26
202004,  35297.44,   7826.06,   3536.39,   1417.68,    523.39,  56027.48,  15077.15,   9366.99,   6352.97,   5211.51,   2179.27,   1568.60,   1280.78,    736.64,    347.08
202005,  43186.31,   8373.54,   3743.80,   1677.52,    511.58,  71856.30,  18009.72,  11430.38,   5715.87,   5554.41,   2265.70,   1606.03,   1723.91,    698.02,    340.93
202006,  47131.69,   9515.35,   3618.58,   1830.14,    559.10,  76323.72,  20145.28,  12152.17,   6685.64,   4628.69,   2710.52,   2151.27,   1488.90,    745.69,    399.50
202007,  50695.08,  11739.15,   5561.97,   2040.93,    563.39,  67869.30,  30944.72,  12969.49,  10649.43,   6886.00,   4252.17,   2396.12,   1756.41,    851.64,    348.34
202008,  52060.90,  12257.19,   7185.71,   2593.78,    645.53,  65758.86,  39464.28,   9937.21,  14377.78,   8564.57,   5766.66,   2941.92,   2338.75,    961.34,    439.89
202009,  42694.68,  22420.95,   7835.97,   3600.24,   1137.83,  65584.39,  21775.87,  22572.56,  22089.73,   9547.33,   5886.30,   4887.68,   2468.24,   2175.09,    510.79
202010,  37356.13,  16537.74,  10482.87,   3592.18,   1450.60,  55528.85,  20193.02,  18986.63,  13808.76,  15289.90,   5198.67,   5796.33,   1808.49,   1857.17,   1216.43
202011,  37909.77,  13941.49,  11901.59,   3125.23,   1426.14,  46769.61,  29810.79,  17565.38,  10876.20,  15807.36,   7594.55,   4094.99,   2178.20,   1756.26,   1231.65
202012,  45471.34,  18495.59,   8028.45,   2998.00,   1713.61,  59653.52,  31012.44,  21257.39,  15404.07,   8143.29,   7851.32,   3427.85,   2636.41,   1561.12,   1800.18
202101,  42509.66,  21392.64,   8969.17,   4110.22,   1955.84,  65416.20,  16901.32,  30325.49,  12980.84,   8994.58,   8893.40,   5153.01,   3061.88,   3376.63,   1088.61
202102,  41178.98,  20971.42,   8887.10,   4662.07,   2218.86,  66023.29,  17490.22,  28854.88,  13185.68,  10676.71,   7115.95,   5592.68,   3700.57,   4110.54,   1207.82
