This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197709,    424.57,    363.49,    205.71,     91.40,     23.89,    355.73,    571.04,    410.25,    318.30,    286.78,    136.55,    129.92,     63.11,     38.22,     17.60
197710,    414.59,    382.67,    196.06,     97.02,     25.73,    370.69,    493.48,    349.81,    417.34,    244.20,    145.48,    141.76,     60.64,     42.32,     17.51
197711,    378.62,    361.20,    206.60,     82.89,     23.41,    383.46,    366.90,    392.62,    329.56,    224.28,    188.89,    109.39,     63.08,     35.07,     16.50
197712,    401.55,    361.01,    204.00,     77.99,     24.60,    405.26,    394.35,    371.61,    349.30,    227.92,    180.91,     98.69,     63.48,     37.24,     17.44
197801,    424.38,    333.54,    224.81,     78.69,     24.53,    422.81,    426.30,    358.83,    306.17,    256.98,    191.45,    105.33,     58.53,     38.36,     17.15
197802,    408.72,    328.34,    196.64,     72.51,     24.75,    335.42,    567.24,    319.41,    336.88,    245.80,    151.66,     91.40,     55.22,     42.25,     16.56
197803,    366.78,    402.02,    190.96,     71.43,     25.30,    365.60,    369.56,    482.51,    319.18,    214.61,    161.31,     92.74,     53.96,     39.45,     18.37
197804,    385.07,    397.04,    181.74,     75.23,     27.40,    372.16,    410.30,    479.08,    315.62,    209.11,    158.68,    101.92,     53.95,     38.02,     20.88
197805,    427.83,    333.68,    249.09,     93.60,     28.74,    384.38,    506.70,    370.89,    294.81,    304.38,    197.39,    125.95,     68.20,     45.22,     20.13
197806,    422.60,    354.70,    251.44,    119.05,     31.33,    427.71,    414.02,    382.86,    324.01,    300.02,    207.47,    166.54,     77.81,     53.91,     20.53
197807,    394.55,    388.79,    241.35,    118.84,     31.70,    368.73,    431.63,    456.69,    322.07,    300.93,    183.13,    164.38,     79.06,     47.27,     23.80
197808,    457.82,    366.77,    255.43,     95.86,     36.43,    378.79,    593.37,    374.45,    358.54,    261.09,    249.53,    128.51,     71.64,     61.04,     25.14
197809,    466.49,    391.49,    248.88,    113.81,     41.01,    340.90,    681.23,    382.37,    401.73,    309.62,    191.76,    147.10,     83.95,     68.55,     27.76
197810,    469.45,    382.65,    247.73,    108.02,     39.31,    333.30,    717.05,    361.61,    403.67,    323.45,    172.01,    136.69,     82.31,     58.15,     30.88
197811,    493.47,    395.46,    193.57,     66.28,     27.59,    439.95,    575.22,    501.98,    284.53,    273.30,    125.40,     84.13,     51.32,     38.27,     22.11
197812,    395.89,    497.16,    203.79,     67.57,     34.21,    300.03,    545.80,    649.35,    341.66,    246.45,    164.62,     80.23,     56.65,     48.14,     26.96
197901,    370.08,    532.40,    200.92,     72.46,     34.64,    303.04,    485.18,    729.52,    357.67,    219.25,    185.04,     94.35,     54.29,     48.94,     26.36
197902,    444.46,    481.03,    206.95,     83.69,     34.92,    388.98,    550.72,    564.08,    401.27,    285.95,    127.96,     92.53,     75.11,     53.63,     25.37
197903,    438.13,    446.77,    201.17,     75.83,     32.76,    447.67,    418.77,    569.66,    328.27,    277.25,    132.87,     91.21,     64.31,     49.72,     25.35
197904,    516.48,    395.59,    212.41,     88.63,     38.69,    508.72,    530.94,    413.18,    378.19,    249.42,    180.20,     98.83,     79.30,     59.48,     29.15
197905,    506.73,    425.52,    204.18,     84.71,     40.32,    499.93,    517.24,    509.54,    338.73,    269.34,    144.63,     91.03,     78.93,     61.24,     30.65
197906,    477.44,    439.88,    195.54,     85.97,     40.01,    478.91,    474.35,    511.92,    368.34,    236.78,    155.77,     95.87,     75.94,     58.93,     30.57
197907,    519.12,    408.43,    202.96,     83.20,     46.73,    439.44,    693.19,    464.73,    356.34,    270.56,    144.60,     93.62,     74.22,     62.56,     38.25
197908,    467.71,    452.34,    192.89,     95.49,     48.56,    415.40,    578.41,    543.35,    377.25,    222.90,    163.30,    124.20,     74.26,     64.85,     40.52
197909,    557.08,    398.72,    214.86,    103.85,     48.39,    426.99,    816.25,    413.63,    385.53,    265.63,    163.64,    129.52,     85.18,     71.83,     36.30
197910,    439.07,    501.23,    224.22,    126.95,     54.42,    357.61,    601.21,    669.12,    349.28,    249.44,    200.06,    159.28,     99.50,     89.57,     36.35
197911,    445.94,    450.92,    200.11,    107.10,     48.88,    355.37,    620.02,    531.19,    370.07,    257.74,    145.42,    141.33,     77.29,     83.04,     31.22
197912,    448.04,    434.32,    270.39,    118.64,     45.62,    336.30,    682.86,    516.59,    348.64,    329.96,    216.05,    131.65,    107.67,     68.11,     34.30
198001,    478.13,    497.14,    264.60,    118.58,     46.42,    493.45,    445.95,    568.61,    422.85,    258.85,    269.80,    141.55,     99.36,     69.13,     33.84
198002,    362.90,    559.77,    349.30,    194.78,     51.40,    290.20,    527.42,    499.15,    615.85,    397.87,    310.88,    235.27,    157.39,     86.63,     35.76
198003,    291.50,    485.42,    358.97,    257.75,     71.09,    242.84,    398.25,    456.37,    508.77,    326.96,    387.62,    303.25,    214.55,    148.56,     41.16
198004,    281.10,    371.94,    321.02,    203.29,     68.49,    229.93,    388.60,    374.69,    367.44,    402.12,    245.65,    259.46,    152.43,    107.22,     52.33
198005,    311.20,    403.19,    291.78,    199.24,     74.19,    236.70,    477.70,    369.08,    443.27,    309.29,    274.16,    259.65,    138.46,    101.36,     62.12
198006,    340.31,    519.05,    299.45,    137.30,     76.54,    284.97,    454.22,    524.60,    513.58,    309.47,    288.34,    134.20,    140.23,    151.56,     41.53
198007,    340.13,    496.22,    324.78,    220.44,     53.91,    257.30,    543.09,    559.18,    435.51,    371.33,    281.23,    218.90,    222.03,     89.96,     35.89
198008,    356.75,    616.57,    333.65,    224.43,     49.08,    292.09,    511.49,    703.54,    518.68,    377.15,    292.69,    271.40,    178.08,     86.86,     33.10
198009,    399.65,    549.15,    324.90,    234.18,     55.84,    297.97,    642.80,    560.21,    538.25,    344.06,    307.09,    334.31,    150.22,     92.74,     40.67
198010,    385.40,    530.56,    419.72,    228.24,     66.66,    263.49,    657.61,    495.65,    568.64,    401.30,    437.21,    307.10,    150.25,    122.35,     41.47
198011,    328.65,    513.96,    472.64,    267.49,     84.07,    248.30,    520.72,    539.73,    488.71,    465.97,    478.99,    238.81,    292.15,    168.39,     53.25
198012,    308.32,    542.59,    516.60,    350.52,    107.98,    217.03,    528.18,    633.85,    448.21,    407.14,    626.84,    409.25,    299.68,    213.54,     69.15
198101,    290.24,    581.79,    543.72,    303.80,     94.94,    222.59,    476.16,    628.52,    530.80,    506.05,    577.89,    364.38,    236.81,    202.97,     52.59
198102,    305.23,    584.17,    486.69,    293.70,     68.39,    222.35,    543.11,    626.29,    538.33,    592.33,    386.12,    321.20,    267.96,    118.89,     46.39
198103,    350.42,    573.61,    472.56,    217.49,     74.00,    239.36,    709.31,    654.10,    484.52,    655.53,    307.24,    275.69,    165.41,    137.12,     48.53
198104,    373.19,    554.99,    455.40,    219.40,     92.00,    264.24,    674.01,    577.80,    534.34,    450.10,    460.71,    221.65,    217.22,    157.24,     62.33
198105,    400.34,    512.86,    438.07,    203.50,     87.54,    301.20,    653.84,    437.44,    589.53,    544.95,    351.42,    198.65,    206.49,    136.04,     65.76
198106,    411.67,    539.49,    393.50,    239.22,     82.35,    297.30,    703.44,    562.51,    516.16,    356.63,    424.10,    257.33,    222.35,    134.82,     58.90
198107,    433.12,    507.25,    365.59,    240.25,     89.75,    286.67,    813.33,    521.74,    489.53,    349.23,    381.34,    288.53,    204.10,    172.26,     58.98
198108,    403.40,    457.97,    454.49,    216.13,     95.83,    303.09,    668.96,    498.82,    412.97,    436.71,    468.73,    198.74,    229.09,    156.39,     73.91
198109,    385.20,    420.77,    386.60,    198.10,     96.27,    324.21,    555.85,    450.23,    390.33,    376.74,    393.92,    244.17,    165.53,    179.13,     72.47
198110,    411.73,    392.24,    380.32,    163.98,     68.94,    313.08,    638.24,    391.79,    392.68,    486.46,    291.48,    189.32,    141.64,    119.15,     50.62
198111,    376.84,    473.15,    412.50,    186.70,     70.01,    297.63,    542.88,    470.14,    476.02,    501.49,    333.72,    223.05,    158.46,    116.98,     50.73
198112,    360.47,    570.24,    370.02,    199.01,     74.65,    274.66,    543.25,    581.69,    557.36,    443.39,    302.66,    250.63,    153.71,    114.46,     55.88
198201,    384.54,    527.62,    373.51,    182.43,     61.86,    333.49,    518.15,    472.26,    580.38,    382.69,    366.13,    207.08,    157.76,     97.18,     44.48
198202,    363.75,    495.66,    333.07,    190.96,     62.41,    311.19,    508.88,    602.57,    391.57,    468.06,    230.04,    231.84,    150.78,    110.90,     45.29
198203,    327.58,    481.62,    317.84,    187.88,     55.86,    296.64,    398.79,    594.14,    369.47,    382.71,    260.33,    246.46,    138.88,     99.73,     39.39
198204,    327.26,    395.38,    337.58,    200.12,     61.98,    288.67,    418.35,    436.47,    353.45,    397.09,    276.06,    213.47,    188.63,    117.17,     37.31
198205,    386.56,    379.30,    290.26,    224.88,     66.11,    340.03,    475.22,    335.09,    424.10,    294.02,    285.25,    296.26,    164.51,    149.89,     34.48
198206,    404.80,    341.19,    332.17,    204.45,     54.82,    399.89,    412.26,    374.40,    309.73,    336.09,    328.59,    240.39,    175.41,    106.41,     32.91
198207,    406.74,    328.31,    299.76,    169.92,     53.43,    391.52,    437.02,    309.19,    347.42,    318.49,    282.77,    193.16,    151.47,    108.38,     34.80
198208,    359.29,    347.78,    276.90,    174.16,     54.30,    275.97,    556.48,    362.63,    331.43,    261.89,    292.65,    217.32,    136.94,    112.22,     30.71
198209,    307.06,    387.93,    344.38,    237.27,     75.42,    178.05,    674.90,    388.92,    387.09,    391.36,    298.88,    343.51,    162.93,    130.97,     48.91
198210,    300.50,    424.39,    415.87,    239.63,     67.43,    236.27,    485.70,    520.88,    339.03,    440.55,    393.06,    335.90,    159.15,    124.32,     44.72
198211,    306.95,    577.18,    442.19,    267.91,     82.22,    140.39,    749.50,    636.74,    508.63,    376.43,    507.49,    344.93,    207.26,    150.93,     55.29
198212,    297.09,    668.63,    520.75,    288.54,     75.85,    235.52,    428.06,    711.26,    620.31,    510.44,    530.86,    391.60,    201.20,    148.61,     45.61
198301,    307.79,    739.07,    500.90,    276.39,     77.10,    184.66,    568.85,    795.25,    672.80,    509.31,    492.01,    377.47,    194.40,    143.85,     50.89
198302,    367.43,    744.42,    444.24,    328.56,     78.58,    210.26,    658.27,    835.15,    645.70,    421.22,    465.22,    479.40,    203.40,    156.81,     54.80
198303,    400.46,    698.79,    472.25,    328.03,     77.07,    216.96,    745.30,    873.58,    534.63,    522.72,    425.58,    378.45,    279.89,    165.20,     48.14
198304,    508.63,    592.66,    497.48,    348.70,     74.17,    261.54,    912.07,    726.15,    439.57,    567.84,    434.51,    396.73,    318.00,    152.86,     46.06
198305,    619.62,    624.54,    472.45,    357.68,     79.35,    385.95,    971.26,    746.35,    507.59,    533.96,    405.15,    418.06,    305.32,    160.39,     47.05
198306,    654.34,    667.38,    555.57,    293.19,     74.43,    440.20,   1008.61,    659.00,    672.79,    691.66,    428.86,    354.26,    237.70,    141.13,     52.74
198307,    675.46,    732.71,    584.08,    281.25,     80.82,    491.42,    988.08,    676.64,    783.27,    735.37,    446.16,    353.79,    222.33,    138.16,     58.40
198308,    620.60,    744.72,    490.62,    274.98,     85.95,    445.30,    947.26,    835.05,    658.99,    549.59,    439.05,    354.41,    213.53,    146.56,     62.74
198309,    543.65,    703.20,    507.58,    258.68,     93.80,    443.98,    718.68,    809.07,    604.70,    598.40,    432.72,    306.13,    218.32,    156.66,     71.95
198310,    544.54,    751.30,    452.91,    274.05,    100.68,    396.69,    775.95,    869.51,    638.63,    498.12,    408.10,    333.94,    224.57,    163.11,     75.34
198311,    538.76,    688.94,    507.59,    250.91,     87.24,    455.75,    697.46,    779.30,    594.54,    599.91,    415.95,    274.98,    233.58,    143.34,     66.99
198312,    601.03,    624.54,    540.83,    238.64,     93.16,    375.95,   1041.13,    694.77,    555.27,    674.57,    414.74,    255.67,    224.78,    159.64,     67.05
198401,    621.57,    614.82,    474.35,    249.50,     88.60,    429.97,   1044.26,    613.13,    614.42,    561.44,    394.94,    264.47,    237.28,    164.51,     62.51
198402,    626.62,    598.70,    387.62,    288.28,     84.90,    495.64,    920.07,    654.46,    540.95,    435.03,    336.63,    299.79,    275.87,    150.76,     64.33
198403,    505.76,    506.71,    428.96,    259.06,     85.67,    430.71,    689.94,    524.83,    486.11,    453.75,    401.48,    305.63,    227.39,    142.47,     66.66
198404,    489.35,    517.52,    416.62,    273.26,     94.39,    398.34,    705.05,    601.05,    436.54,    397.31,    435.39,    314.95,    236.44,    157.85,     70.37
198405,    440.98,    596.94,    411.14,    263.53,     90.29,    261.15,    847.29,    657.69,    535.20,    502.86,    339.56,    311.70,    225.72,    157.57,     62.36
198406,    473.82,    600.45,    385.77,    214.55,     67.79,    380.51,    655.66,    632.11,    567.59,    458.59,    323.13,    233.15,    197.64,    127.45,     46.35
198407,    440.24,    664.60,    384.87,    220.43,     70.66,    277.66,    749.17,    699.99,    622.23,    450.45,    328.29,    291.46,    162.27,    117.12,     49.34
198408,    484.30,    542.62,    372.19,    202.12,     71.87,    309.65,    855.25,    513.82,    573.68,    463.29,    287.51,    262.48,    153.25,    117.66,     53.80
198409,    431.21,    694.41,    436.70,    238.43,     78.53,    267.23,    733.07,    758.37,    619.84,    509.10,    369.85,    304.35,    184.64,    157.17,     49.83
198410,    503.30,    635.76,    412.11,    234.35,     78.82,    310.53,    929.58,    705.49,    568.55,    390.20,    429.78,    308.18,    173.84,    160.89,     45.16
198411,    524.66,    670.83,    460.92,    268.95,     63.10,    305.47,   1070.05,    654.91,    681.57,    537.13,    381.08,    282.39,    254.74,    128.43,     39.54
